Matrix,Group,Distribution,AIC,Parameters
S,Day_12,gamma,72.2755157451052,"(371.2866445208206, -264.7154730720447, 0.7940034287570019)"
S,Day_12,poisson,112.91546613925647,"(30.25,)"
,,,,
S,Day_12,Results for Stop 17,,
S,Day_12,beta,46.96365342454428,"(0.5359728032377715, 0.921664291839723, 0.7817821097640046, 58.845292288951)"
S,Day_12,gamma,78.08843087616961,"(0.853928398082322, 0.7817820462717063, 26.49897634112387)"
S,Day_12,expon,80.41194172835522,"(0.7817821097640048, 25.664478435658)"
S,Day_12,norm,81.79351351472025,"(26.446260545422007, 18.227352103134955)"
S,Day_12,weibull_min,82.54571272736146,"(1.2675281088083765, -0.3329940277287585, 28.558608550072535)"
S,Day_12,lognorm,83.515412452581,"(0.24704405644348687, -48.42634367558006, 72.65061565682514)"
S,Day_12,poisson,173.04463748045376,"(26.555555555555557,)"
,,,,
S,Day_12,Results for Stop 10,,
S,Day_12,gamma,28.52722703961942,"(0.42572274545575306, 15.621268809002897, 18.02885786898915)"
S,Day_12,lognorm,41.64420524234999,"(6.393268202328715, 15.621268809002897, 2.2620328282170368)"
S,Day_12,beta,46.99402205665372,"(0.8654795535054887, 0.8443130561827967, 15.62125263599403, 42.14972353978893)"
S,Day_12,weibull_min,52.63070266388601,"(0.8723830475097445, 15.621268809002897, 17.805002828227074)"
S,Day_12,expon,58.734390557812084,"(15.621268809002899, 18.34944494029881)"
S,Day_12,norm,60.57378965258114,"(33.97071374930171, 13.763861728162487)"
S,Day_12,poisson,76.9027357427835,"(34.142857142857146,)"
,,,,
S,Day_12,Results for Stop 5,,
S,Day_12,weibull_min,62.83616218240146,"(0.7372849381613984, 1.781782109764, 18.62510764404609)"
S,Day_12,gamma,64.06527787073138,"(0.7193164498812059, 1.7817821097639999, 19.29715563990899)"
S,Day_12,lognorm,66.48661215400124,"(5.852149837628511, 1.7817821097639999, 0.427444896003661)"
S,Day_12,beta,68.37832777329818,"(0.5544790954245447, 0.7937151272623073, 0.38332310197306535, 67.87843602463971)"
S,Day_12,expon,79.50730126617027,"(1.7817821097640003, 24.40651415766431)"
S,Day_12,norm,85.49950718455169,"(26.18829626742831, 22.394421013376395)"
S,Day_12,poisson,223.75684507140986,"(26.333333333333332,)"
,,,,
S,Day_12,Results for Stop 12,,
S,Day_12,weibull_min,29.21096512219586,"(0.4390054259527275, 3.7817821097639936, 18.119444902941158)"
S,Day_12,lognorm,49.90289312007482,"(5.446365280342254, 3.7817821097639843, 0.07379849863811128)"
S,Day_12,expon,62.65862716402599,"(3.781782109763994, 24.286045843655504)"
S,Day_12,norm,65.22943833234797,"(28.0678279534195, 19.193904914182905)"
S,Day_12,gamma,67.23510228852642,"(1620.3304785753062, -744.8948828615119, 0.47703905950646275)"
S,Day_12,poisson,140.8729633873973,"(28.285714285714285,)"
,,,,
S,Day_12,Results for Stop 3,,
S,Day_12,gamma,31.774973656317144,"(0.44106272973937877, 4.781782109763992, 36.89198992645316)"
S,Day_12,beta,36.64017653497568,"(0.20300772398048295, 0.35472658115064526, -0.5561414548848456, 58.57838971593645)"
S,Day_12,weibull_min,49.178700450006495,"(0.704214087102149, 4.781782109763992, 24.06576231414745)"
S,Day_12,expon,67.18930853696794,"(4.781782109763993, 19.093191080438466)"
S,Day_12,lognorm,69.80292510707494,"(1.6204508576844583, 4.470537847979658, 8.05292247728722)"
S,Day_12,norm,74.23983493681739,"(23.87497319020246, 19.512419306317994)"
S,Day_12,poisson,162.29870862519365,"(24.0,)"
,,,,
S,Day_12,Results for Stop 21,,
S,Day_12,weibull_min,43.62652007683199,"(0.6296789828434248, 2.7817821097639994, 17.74761483134569)"
S,Day_12,gamma,49.246018931693385,"(0.7079855052180799, 2.7817821097639994, 16.185359354871725)"
S,Day_12,lognorm,49.42452349686997,"(6.241085333972743, 2.7817821097639994, 2.291134836835403)"
S,Day_12,beta,49.97044758804673,"(0.3836940610014886, 0.6487062954579581, -1.833106388768032, 50.460885187620676)"
S,Day_12,expon,66.3429221651886,"(2.781782109764, 18.109427070761377)"
S,Day_12,norm,71.20230022268602,"(20.891209180525376, 16.138459798937916)"
S,Day_12,poisson,139.00911791245863,"(21.125,)"
,,,,
S,Day_12,Results for Stop 14,,
S,Day_12,lognorm,-45.45371387442084,"(7.6190362792930575, 0.7817821097640046, 2.915952915188244)"
S,Day_12,weibull_min,-23.68379534896269,"(0.529187755578618, 0.7817821097640046, 17.185098917840584)"
S,Day_12,gamma,24.874838306235393,"(0.7290468958022707, 0.7817821097640045, 10.944929909187653)"
S,Day_12,beta,68.7813864469705,"(1.1531740662103651, 0.7223724454812379, -11.880537742220133, 52.93697751699305)"
S,Day_12,expon,78.86639155324052,"(0.7817821097640048, 15.538480770774687)"
S,Day_12,norm,88.53552196332183,"(16.320262880538692, 16.574039156694177)"
S,Day_12,poisson,222.73922356891475,"(16.5,)"
,,,,
S,Day_12,Results for Stop 19,,
S,Day_12,weibull_min,5.238949642332808,"(0.4153935060092909, 1.7817821097639999, 25.623770190606976)"
S,Day_12,beta,8.646319578390154,"(0.8127059091796816, 0.4263803403087565, -0.92202663372782, 37.16686909493505)"
S,Day_12,gamma,21.488083465513935,"(0.6871947989723164, 1.781782109764, 10.125424485198042)"
S,Day_12,lognorm,38.30627024224711,"(3.556616382264722, 1.7817815302171849, 0.18074477954923263)"
S,Day_12,expon,39.72048107019433,"(1.7817821097640003, 13.092612070288638)"
S,Day_12,norm,42.851817608722996,"(14.874394180052638, 11.778115933135304)"
S,Day_12,poisson,67.2655615375692,"(15.0,)"
,,,,
S,Day_13,Results for Stop 13,,
S,Day_13,beta,98.39553738298842,"(0.5054312101795202, 0.6610225546707681, -3.9447828909963443, 50.8384658183727)"
S,Day_13,gamma,100.78948072931496,"(0.6806145444728788, 0.781782109763667, 23.594633431785084)"
S,Day_13,weibull_min,104.38986218115987,"(0.7864810772723638, 0.7817821097640045, 25.66884114492792)"
S,Day_13,expon,115.41358932785039,"(0.7817821097640048, 19.669255097592938)"
S,Day_13,lognorm,120.92876758427188,"(0.8727676198803982, -2.6522371419018924, 16.80616114671823)"
S,Day_13,norm,120.96570094025378,"(20.451037207356944, 15.774708488896044)"
S,Day_13,poisson,248.5194506036336,"(20.5,)"
,,,,
S,Day_13,Results for Stop 8,,
S,Day_13,beta,63.99254183679037,"(0.28509672875485925, 0.37564868965120296, -2.230850029718444, 43.66254779307512)"
S,Day_13,weibull_min,84.3821302878821,"(0.7697119127118376, 1.781782109764, 24.964027094187585)"
S,Day_13,gamma,84.7341199637761,"(0.7748663474423874, 1.781782109764, 14.539292866112)"
S,Day_13,expon,96.5375093994515,"(1.7817821097640003, 17.387117497654046)"
S,Day_13,lognorm,101.57435177667956,"(1.0512151785641457, 0.08476032749870052, 12.346588235422871)"
S,Day_13,norm,102.30351437623868,"(19.168899607418044, 14.542003173705671)"
S,Day_13,poisson,194.57915200004118,"(19.25,)"
,,,,
S,Day_13,Results for Stop 11,,
S,Day_13,gamma,47.65818957976034,"(0.39237265595354515, 0.7817821097640046, 9.728421696726514)"
S,Day_13,beta,54.333536077873646,"(0.6444083993219601, 1.3322841239386927, 0.7817821097640046, 47.915421865176846)"
S,Day_13,weibull_min,66.71604116526318,"(0.8407908521921679, 0.7817821097640045, 14.052602112712428)"
S,Day_13,expon,75.49905633287247,"(0.7817821097640048, 13.130697593489526)"
S,Day_13,lognorm,78.84222245806727,"(0.9505088447372736, -0.7259888824341025, 9.717567156610526)"
S,Day_13,norm,83.8792049619055,"(13.91247970325353, 13.131602306701541)"
S,Day_13,poisson,149.5645850765373,"(14.1,)"
,,,,
S,Day_13,Results for Stop 18,,
S,Day_13,beta,48.932733527958106,"(0.36673292309772876, 0.5250302982840327, -2.0834310993949097, 31.327676338802434)"
S,Day_13,gamma,52.29552404825023,"(0.6192737897401114, 0.7817821097640045, 11.019013524860899)"
S,Day_13,weibull_min,58.10528745029083,"(0.7419033134837483, 0.7817821097640046, 10.208444630381917)"
S,Day_13,lognorm,66.11023124496973,"(5.757177360264768, 0.7817821097640045, 0.05919372299068196)"
S,Day_13,expon,73.88432765388015,"(0.7817821097640048, 12.112238439165793)"
S,Day_13,norm,79.02036159281249,"(12.894020548929797, 10.299337228688225)"
S,Day_13,poisson,130.0251401643386,"(13.0,)"
,,,,
S,Day_13,Results for Stop 5,,
S,Day_13,lognorm,25.297836092310355,"(7.779081805884324, 1.781782109764, 0.042239544739305204)"
S,Day_13,gamma,28.241454784074918,"(0.46664795315599505, 1.7817821097639572, 14.172070129973186)"
S,Day_13,beta,42.12885445214098,"(1.5761413223008205, 0.8801568278677316, -3.2321999918724043, 34.013982101636365)"
S,Day_13,weibull_min,44.10278333326961,"(0.8068834026922831, 1.7817821097639999, 19.05047708042754)"
S,Day_13,expon,54.537837099540525,"(1.7817821097640003, 13.59695005744715)"
S,Day_13,norm,58.11913397820467,"(15.378732167211151, 11.550328681203354)"
S,Day_13,poisson,96.02653145903662,"(15.571428571428571,)"
,,,,
S,Day_13,Results for Stop 1,,
S,Day_13,lognorm,-12.819057668657255,"(17.620368817771137, 11.052189397913606, 3.8034810664924326)"
S,Day_13,beta,-7.059732264020626,"(0.5168011435303481, 0.5989579970493658, 11.05218704283678, 22.179280697667362)"
S,Day_13,weibull_min,3.0988204599759452,"(0.5338476059372037, 11.052189397913606, 12.286380012246134)"
S,Day_13,expon,30.660625516824332,"(11.052189397913608, 10.30447420347511)"
S,Day_13,gamma,30.861093199975024,"(0.8337180708864783, 11.052043386404588, 7.598919193809261)"
S,Day_13,norm,32.40052464938301,"(21.356663601388718, 8.424356116429148)"
S,Day_13,poisson,34.88380817206082,"(21.25,)"
,,,,
S,Day_13,Results for Stop 6,,
S,Day_13,beta,-2.4683830623543557,"(0.757805787846882, 0.2447766547669511, -0.9190891614905637, 33.47561148577586)"
S,Day_13,lognorm,7.89008792943374,"(8.284822529204806, 1.7817821097639999, 3.1827042362190037)"
S,Day_13,expon,41.26322800303545,"(1.7817821097640003, 15.276608469561525)"
S,Day_13,norm,41.97308861599153,"(17.058390579325525, 10.787308760732627)"
S,Day_13,weibull_min,43.597009924706576,"(1.4917036045010983, -0.2976817973460644, 19.053976322637546)"
S,Day_13,gamma,43.97164195002349,"(4178.961169811671, -679.8784246898845, 0.16677232393248803)"
S,Day_13,poisson,62.959245221994344,"(17.2,)"
,,,,
S,Day_13,Results for Stop 2,,
S,Day_13,lognorm,16.12254740867337,"(8.001972187446752, 1.7817821097639999, 30.230265816766433)"
S,Day_13,beta,21.529209947896014,"(0.10476743610800784, 0.3845735206409626, -2.428150673147421, 46.108952416695814)"
S,Day_13,weibull_min,24.730393231656993,"(0.6761286337587675, 1.7817821097639999, 12.684462253227307)"
S,Day_13,gamma,32.66827008005156,"(0.7961422014701667, 1.781782109764, 12.010498649027484)"
S,Day_13,expon,45.244449220209006,"(1.7817821097640003, 11.439101412605261)"
S,Day_13,norm,52.934280213719575,"(13.220883522369261, 14.28083103964891)"
S,Day_13,poisson,99.67151954507963,"(13.5,)"
,,,,
S,Day_13,Results for Stop 16,,
S,Day_13,beta,-46.43042746293317,"(0.3097475956690535, 0.5408563100404332, 0.7817821097640046, 25.08180383038481)"
S,Day_13,gamma,-15.622274805182698,"(0.4286538785237016, 0.7817821097640045, 5.513012552040154)"
S,Day_13,weibull_min,-0.3453972865978159,"(0.6115911451221476, 0.7817821097640046, 8.870570317944571)"
S,Day_13,lognorm,39.24367345238068,"(3.5295024018033487, 0.7817819181785219, 0.049221061233811494)"
S,Day_13,expon,53.991550225458724,"(0.7817821097640048, 8.368476837025053)"
S,Day_13,norm,61.84637471042042,"(9.150258946789059, 8.993120410459278)"
S,Day_13,poisson,99.23369762922287,"(9.25,)"
,,,,
S,Day_13,Results for Stop 19,,
S,Day_13,weibull_min,8.183804213026662,"(0.4076676036134631, 0.7817821097640046, 7.402426094963262)"
S,Day_13,lognorm,8.5998486067164,"(9.349365631973754, 0.7817821097640046, 0.9038479598766251)"
S,Day_13,gamma,13.750811204977474,"(0.4696660205207034, 0.7817821097640045, 10.304649069284181)"
S,Day_13,beta,28.83412318748882,"(0.719726502725607, 0.9057399120026999, 0.7817821097640046, 35.97752512757691)"
S,Day_13,expon,45.21441838770465,"(0.7817821097640048, 11.410510058573852)"
S,Day_13,norm,50.104797025126786,"(12.192292168337858, 11.281090146076586)"
S,Day_13,poisson,83.38598848871094,"(12.333333333333334,)"
,,,,
S,Day_13,Results for Stop 10,,
S,Day_13,beta,6.864346776951805,"(0.7151654160062287, 0.42493379051957975, 1.4978958126875765, 18.123372996315325)"
S,Day_13,norm,40.79350248636059,"(10.004003344888243, 5.192351482209187)"
S,Day_13,expon,41.28208474978583,"(1.7817821097640003, 8.222221235124243)"
S,Day_13,weibull_min,42.53287787882121,"(2.2306518504111645, -1.0281291392062908, 12.432140027363811)"
S,Day_13,gamma,42.6269913256699,"(22.952111695513295, -14.891765284762966, 1.084683182792487)"
S,Day_13,lognorm,42.62864403187561,"(0.13772586685505123, -27.53652356584538, 37.18623322349586)"
S,Day_13,poisson,43.355701497921615,"(10.166666666666666,)"
,,,,
S,Day_13,Results for Stop 17,,
S,Day_13,lognorm,14.896895677747992,"(9.76596344362942, 1.325476315730995, 0.16645327614678976)"
S,Day_13,gamma,18.861980120572458,"(0.5000470454855271, 1.325476315730995, 5.263924314793688)"
S,Day_13,weibull_min,20.564873990363765,"(0.5485904199248874, 1.325476315730995, 9.811329930158813)"
S,Day_13,beta,33.40644091541837,"(0.5606279880685282, 0.6619112438387336, 0.28818727686575873, 21.83141941571904)"
S,Day_13,expon,48.544593073799746,"(1.3254763157309952, 5.953844034148339)"
S,Day_13,norm,57.389644757782264,"(7.279320349879335, 6.806746578003504)"
S,Day_13,poisson,74.68125010535204,"(7.375,)"
,,,,
S,Day_13,Results for Stop 3,,
S,Day_13,beta,-78.6625011116858,"(0.20401854842895292, 0.4341242629201565, 2.7817821097639994, 26.591321896657096)"
S,Day_13,weibull_min,-51.92279642835648,"(0.3528639281394075, 2.7817821097639994, 6.834276764211564)"
S,Day_13,gamma,6.646822448927727,"(0.7575408645702448, 2.7817821097639994, 5.025807422520542)"
S,Day_13,lognorm,18.36079797417603,"(3.0876234629935837, 2.781781082041486, 0.014178146915408876)"
S,Day_13,expon,35.65308163126102,"(2.781782109764, 8.71728784965214)"
S,Day_13,norm,41.52431548925997,"(11.49906995941614, 10.313905318869221)"
S,Day_13,poisson,63.53317375451319,"(11.6,)"
,,,,
S,Day_13,Results for Stop 20,,
S,Day_13,weibull_min,-48.932635879338214,"(0.30861774176216794, 3.7817821097639936, 2.9403667128431943)"
S,Day_13,lognorm,-20.778898015581877,"(6.834293781876617, 3.7817821097639936, 7.838880729804826)"
S,Day_13,beta,19.429339908460335,"(0.8707217520609571, 1.0975085392417938, 3.7817821097639936, 7.942285981485188)"
S,Day_13,expon,35.18710702049767,"(3.781782109763994, 3.41320079795105)"
S,Day_13,poisson,35.65062947790288,"(7.428571428571429,)"
S,Day_13,norm,37.764600325327045,"(7.194982907715044, 2.6988307749129756)"
S,Day_13,gamma,39.379010326723986,"(3.8316003616477445, 1.6778079794714098, 1.4176880307509312)"
,,,,
S,Day_13,Results for Stop 21,,
S,Day_13,weibull_min,11.181195413843234,"(0.538904117978475, 0.7817821097640046, 8.565130478038835)"
S,Day_13,beta,12.537230589427434,"(0.36594094386961806, 0.5093277642314374, -0.8421710660934826, 17.65337305285992)"
S,Day_13,gamma,13.824617559166072,"(0.5735116701889831, 0.7817821097640046, 6.233196286677959)"
S,Day_13,lognorm,16.720999389947675,"(6.237446113584213, 0.7817821097640045, 0.08087580473478928)"
S,Day_13,expon,39.31527362457574,"(0.7817821097640048, 6.979236094348498)"
S,Day_13,norm,42.26441837843928,"(7.761018204112503, 5.869462124212261)"
S,Day_13,poisson,51.30948282380186,"(8.0,)"
,,,,
S,Day_13,Results for Stop 12,,
S,Day_13,lognorm,-23.35838214953347,"(9.166271654841982, 5.057229630403888, 3.6685889613558365)"
S,Day_13,gamma,-17.030530377368617,"(0.33556401084212273, 5.057229630403888, 4.783135410159572)"
S,Day_13,weibull_min,-3.8407218824229403,"(0.6113025913503576, 5.057229630403888, 7.701129457277041)"
S,Day_13,beta,6.334980293216093,"(1.3787964761297182, 0.6497150691082338, -5.7062662403767135, 34.48804835014067)"
S,Day_13,expon,22.58788791746445,"(5.057229630403889, 8.149701652906723)"
S,Day_13,norm,26.910297971187536,"(13.206931283310611, 11.017054287892096)"
S,Day_13,poisson,40.02619060825417,"(13.333333333333334,)"
,,,,
S,Day_13,Results for Stop 14,,
S,Day_13,gamma,-112.77630567175446,"(0.22309092948585163, 0.7817821097640046, 4.354280074511875)"
S,Day_13,lognorm,-32.47457670260905,"(4.53724438012506, 0.7817821097639859, 1.6471308120078448e-05)"
S,Day_13,weibull_min,-27.868399058017623,"(0.6637046180357276, 0.7817821097640046, 7.499187066573)"
S,Day_13,beta,27.818878685895832,"(0.03211040993991919, 0.18842347589391126, -1.35153160375121, 23.407971378524124)"
S,Day_13,expon,41.81386509840458,"(0.7817821097640048, 3.90933220812611)"
S,Day_13,norm,57.07474717374804,"(4.691114317890115, 6.67409200055881)"
S,Day_13,poisson,73.26024775488924,"(4.875,)"
,,,,
S,Day_13,Results for Stop 15,,
S,Day_13,weibull_min,-43.141533189545335,"(0.06785646621565393, 16.78178210976396, 0.7714653636927478)"
S,Day_13,lognorm,-42.08461682987848,"(24.35829659807089, 16.78178210976396, 5.391662411196997)"
S,Day_13,beta,-10.597342955862423,"(0.2944018859666085, 0.7695809286906696, 16.774469996670142, 0.9806228883268561)"
S,Day_13,expon,5.119203882612483,"(16.781782109763963, 0.48665538761651916)"
S,Day_13,norm,6.794958015431175,"(17.268437497380482, 0.4866553876165174)"
S,Day_13,gamma,8.794952739021994,"(400000674.29904926, -9716.11923183271, 2.4333427779618903e-05)"
S,Day_13,poisson,11.446975651277086,"(17.5,)"
,,,,
S,Day_13,Results for Stop 4,,
S,Day_13,lognorm,-30.422923403909238,"(11.177340144444315, 1.7817821097639999, 0.011542522367937492)"
S,Day_13,weibull_min,0.3270125836133033,"(0.6839427288485243, 1.781782109764, 8.706429625525459)"
S,Day_13,gamma,12.038022419845404,"(0.8020673323795653, 1.7817821097639999, 3.6779202841618135)"
S,Day_13,beta,20.49518214460819,"(1.330823280321773, 0.8871966864592986, -7.457243767384426, 29.69845049235461)"
S,Day_13,expon,21.805309817253004,"(1.7817821097640003, 7.1531415384020605)"
S,Day_13,norm,25.96925025385685,"(8.93492364816606, 9.417815634566677)"
S,Day_13,poisson,39.2620488270906,"(9.0,)"
,,,,
S,Day_13,Results for Stop 9,,
S,Day_13,norm,,"(25.44716085031035, 0.0)"
S,Day_13,lognorm,-57.40777765309549,"(1.8928316008968813, 25.447160850310347, 4.6533000185269885e-15)"
S,Day_13,expon,,"(25.44716085031035, 0.0)"
S,Day_13,beta,-58.48681300686262,"(1.0443380906511228, 1.0173928072374196, 25.447160850310347, 3.6097993126564525e-15)"
S,Day_13,weibull_min,-50.44384481468834,"(0.01927727820522889, 25.447160850310347, 0.00028481633993779034)"
S,Day_13,poisson,7.063419202551003,"(25.0,)"
,,,,
S,Day_13,Results for Stop 7,,
S,Day_13,weibull_min,-38.166883719008354,"(0.16514746337691394, 5.781782109763992, 3.810032622183831)"
S,Day_13,lognorm,-35.55040007763924,"(11.444960301665905, 5.781782109763992, 7.97520150034363)"
S,Day_13,beta,-21.99789701115568,"(1.6549614836598474, 0.39605122320046837, 3.9520311872513196, 9.356157463196357)"
S,Day_13,poisson,12.713741783220218,"(9.5,)"
S,Day_13,expon,13.30108211325561,"(5.781782109763993, 3.763203270341842)"
S,Day_13,norm,14.976836246074303,"(9.544985380105835, 3.763203270341841)"
S,Day_13,gamma,16.976828754595587,"(400019654.58836603, -75261.46886478119, 0.0001881682909470249)"
,,,,
S,Day_14,Results for Stop 13,,
S,Day_14,weibull_min,126.47889791475278,"(0.7071992312589567, 0.7817821097640045, 18.8695729146078)"
S,Day_14,gamma,127.277216160578,"(0.7517334919398234, 0.7817821097640045, 19.33427177851462)"
S,Day_14,beta,138.75413886540457,"(0.9080700354292273, 0.8521311295747702, -2.193136092720854, 48.51737804951546)"
S,Day_14,expon,141.71910835184434,"(0.7817821097640048, 16.869896941372684)"
S,Day_14,lognorm,147.44582063350802,"(0.9928964932106348, -0.8901745522586961, 12.394323649760576)"
S,Day_14,norm,150.5362088161022,"(17.65167905113669, 14.175451652083412)"
S,Day_14,poisson,291.09179896064103,"(17.666666666666668,)"
,,,,
S,Day_14,Results for Stop 8,,
S,Day_14,beta,91.5862622621967,"(0.6498969619637088, 0.79833671381673, 0.4903768561331619, 45.55843131402922)"
S,Day_14,weibull_min,105.5428571166948,"(0.9237130184294499, 0.7817821097640046, 22.249276043823116)"
S,Day_14,gamma,105.8584548927698,"(0.824786526030099, 0.7817820758044902, 19.769087096272656)"
S,Day_14,expon,108.53170317476408,"(0.7817821097640048, 20.50051734374773)"
S,Day_14,norm,111.91445020748044,"(21.282299453511737, 15.35770410176596)"
S,Day_14,lognorm,113.05571471080114,"(0.5374833898576907, -10.333875477486703, 27.645025216117375)"
S,Day_14,poisson,218.92749307882966,"(21.384615384615383,)"
,,,,
S,Day_14,Results for Stop 5,,
S,Day_14,lognorm,26.95159827584747,"(11.306251961447565, 2.7817821097639994, 0.8766778249870789)"
S,Day_14,gamma,29.91954514543187,"(0.4153561440644623, 2.7817821097639994, 18.181003152382086)"
S,Day_14,weibull_min,39.98541571926698,"(0.648489252164313, 2.7817821097639994, 22.30400603396297)"
S,Day_14,beta,48.270905368461655,"(0.8767455645739797, 0.686710570141533, -0.11730619734210479, 72.06050490177844)"
S,Day_14,expon,61.73763813786866,"(2.781782109764, 22.739807200304263)"
S,Day_14,norm,67.27595168414905,"(25.52158931006826, 22.215101411473903)"
S,Day_14,poisson,160.93325110492773,"(25.714285714285715,)"
,,,,
S,Day_14,Results for Stop 11,,
S,Day_14,gamma,-9.963178219462648,"(0.18540433144840973, 1.781782109764, 8.799702649390694)"
S,Day_14,weibull_min,1.7649860322897482,"(0.4149168340045235, 1.7817821097639999, 8.075846886499518)"
S,Day_14,beta,43.16708271499104,"(0.3312599860806037, 0.4993539171903, -1.0058448760014962, 30.50837073804615)"
S,Day_14,expon,74.56362882440278,"(1.7817821097640003, 12.530697593489533)"
S,Day_14,lognorm,74.90089569102437,"(3.0010855027330394, 1.7815298172775451, 2.0850015583412436)"
S,Day_14,norm,79.69905444782427,"(14.312479703253533, 10.654839362552073)"
S,Day_14,poisson,125.69994675107301,"(14.5,)"
,,,,
S,Day_14,Results for Stop 18,,
S,Day_14,lognorm,65.99518435556163,"(7.719217013561099, 0.7817821097640046, 0.9620739576195121)"
S,Day_14,weibull_min,73.40511649346338,"(0.8632841224216994, 0.7817821097640045, 11.325177488226895)"
S,Day_14,beta,73.49577009749886,"(0.6717541831188615, 0.8977460831927172, 0.48943944665062356, 28.29234266311333)"
S,Day_14,gamma,74.1162055699842,"(0.7733862640175717, 0.7817821090429911, 12.822694308625321)"
S,Day_14,expon,80.24620202324145,"(0.7817821097640048, 11.772148625153523)"
S,Day_14,norm,83.05558791010219,"(12.553930734917527, 8.79776120761105)"
S,Day_14,poisson,120.49353472066348,"(12.636363636363637,)"
,,,,
S,Day_14,Results for Stop 20,,
S,Day_14,beta,31.281525699755946,"(0.5187874346714645, 72.62031931054548, 2.7817821097639994, 872.1239841506792)"
S,Day_14,lognorm,38.21135562617718,"(7.462168811511834, 2.7817821097639994, 21.43488425169612)"
S,Day_14,gamma,40.998435532771076,"(0.7137296074761593, 2.7817821097639994, 10.181701900534698)"
S,Day_14,weibull_min,50.45669364142017,"(0.8694081613756293, 2.7817821097639994, 9.473470056981483)"
S,Day_14,expon,57.549549730240045,"(2.781782109764, 10.452559306518316)"
S,Day_14,norm,67.0496339234196,"(13.234341416282316, 12.449289923274405)"
S,Day_14,poisson,104.98986861667383,"(13.5,)"
,,,,
S,Day_14,Results for Stop 1,,
S,Day_14,beta,-24.470296457161105,"(0.2340720352042186, 0.0907066401143103, 10.546389565373493, 17.814825591999668)"
S,Day_14,lognorm,-9.055738398475563,"(12.133930242114365, 12.052189397913505, 4.1234179604013335)"
S,Day_14,poisson,29.76759485367753,"(22.75,)"
S,Day_14,norm,30.213919799696956,"(22.856663601388696, 6.409629325705404)"
S,Day_14,weibull_min,30.74481323347656,"(107315890.04582979, -459185266.42544466, 459185292.01819354)"
S,Day_14,expon,31.039682611522,"(12.052189397913509, 10.804474203475188)"
S,Day_14,gamma,32.36319235730939,"(299.3689787158488, -91.68316743049286, 0.3822324601055157)"
,,,,
S,Day_14,Results for Stop 21,,
S,Day_14,beta,17.700261039971345,"(0.5502525697215234, 0.4545457212195544, -0.13255788658448667, 40.94375987335093)"
S,Day_14,weibull_min,18.322540550269977,"(0.5685840705860148, 2.7817821097639994, 5.841119575409493)"
S,Day_14,gamma,27.131320339148797,"(0.647232748470951, 2.7817821097639994, 7.885941625115484)"
S,Day_14,lognorm,29.694437084772357,"(5.198992127717641, 2.781782109763957, 0.02349687961684402)"
S,Day_14,expon,46.12744774334564,"(2.781782109764, 12.312569427681831)"
S,Day_14,norm,52.12079542118511,"(15.094351537445831, 13.344812758120355)"
S,Day_14,poisson,92.32881054615102,"(15.333333333333334,)"
,,,,
S,Day_14,Results for Stop 6,,
S,Day_14,lognorm,2.513448783489377,"(11.447888108004328, 1.7817821097639999, 2.1692107643040552)"
S,Day_14,beta,19.316977840540986,"(0.9346349689983119, 0.6546715721948604, -1.528112004909927, 32.084634329195225)"
S,Day_14,norm,41.58148995103477,"(18.058390579325525, 10.373043415754513)"
S,Day_14,expon,41.89729013906226,"(1.7817821097640003, 16.276608469561523)"
S,Day_14,weibull_min,43.29482117177487,"(11.46273737109877, -79.54285986480767, 102.19062834195981)"
S,Day_14,gamma,43.643142544446405,"(266.44169577605527, -152.84573601374677, 0.6411759739041205)"
S,Day_14,poisson,60.522306721015646,"(18.2,)"
,,,,
S,Day_14,Results for Stop 9,,
S,Day_14,weibull_min,-18.390100869272313,"(0.4590718489786114, 38.44716085031016, 3.728699885581685)"
S,Day_14,lognorm,-7.830351671851901,"(3.983807015396212, 38.44716085031003, 1.1208541538564038e-06)"
S,Day_14,expon,13.933780837798917,"(38.44716085031017, 4.4081063998210155)"
S,Day_14,poisson,14.126149595517262,"(42.5,)"
S,Day_14,norm,15.609534970617608,"(42.855267250131185, 4.4081063998210155)"
S,Day_14,beta,16.610291386937817,"(1.1904014857886798, 0.9887427639319082, 38.027231701317504, 9.236141948634698)"
S,Day_14,gamma,17.609526320075,"(399986814.01001513, -88116.281076654, 0.00022040510718856248)"
,,,,
S,Day_14,Results for Stop 19,,
S,Day_14,lognorm,-1.2787513392560115,"(10.326762350456058, 3.7817821097639936, 5.7481856394682085)"
S,Day_14,gamma,-1.2270746379473678,"(0.24513154935223014, 3.7817821097639936, 9.303375745759467)"
S,Day_14,weibull_min,1.0457831588565867,"(0.39135684469544346, 3.7817821097639936, 10.854537882373041)"
S,Day_14,beta,3.3459025574586985,"(0.7314301363613391, 0.4787703622963542, 3.7817627332851957, 34.463079727922036)"
S,Day_14,expon,39.720481070194325,"(3.781782109763994, 13.09261207028863)"
S,Day_14,norm,43.4618172911849,"(16.874394180052626, 12.518946238976174)"
S,Day_14,poisson,69.68334322330394,"(17.0,)"
,,,,
S,Day_14,Results for Stop 17,,
S,Day_14,gamma,12.65880302550958,"(0.3763288453269619, 0.7817821097640046, 14.122464139146995)"
S,Day_14,weibull_min,27.695126244674473,"(0.6305800984318244, 0.7817821097640046, 11.985501876873624)"
